,result,table,_start,_stop,_time,_value,_field,_measurement,scenario,testUUID,testVersion
,_result,111,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,65932,value,maxResponseTime_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,112,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,62075,value,maxResponseTime_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,113,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,62915,value,maxResponseTime_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,114,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,63238,value,maxResponseTime_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,115,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,68.33,value,meanNumberOfRequestsPerSecondKo,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,116,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondKo_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,117,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,62.02,value,meanNumberOfRequestsPerSecondKo_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,118,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0.19,value,meanNumberOfRequestsPerSecondKo_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,119,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,61.04,value,meanNumberOfRequestsPerSecondOk,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,120,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondOk_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,121,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondOk_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,122,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondOk_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,123,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondOk_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,124,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,5.94,value,meanNumberOfRequestsPerSecondOk_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,125,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondOk_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,126,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondOk_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,127,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondOk_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,128,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondOk_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,129,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,129.37,value,meanNumberOfRequestsPerSecondTotal,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,130,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondTotal_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,131,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondTotal_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,132,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondTotal_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,133,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,69.37,value,meanNumberOfRequestsPerSecondTotal_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,134,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondTotal_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,135,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondTotal_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,136,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondTotal_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,137,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondTotal_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,138,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6.12,value,meanNumberOfRequestsPerSecondTotal_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,139,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7.35,value,meanNumberOfRequestsPerSecondTotal_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,140,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,57650,value,meanResponseTime,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,141,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,94489,value,meanResponseTimeKo,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,142,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,64825,value,meanResponseTimeKo_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,143,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,97521,value,meanResponseTimeKo_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,144,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,60000,value,meanResponseTimeKo_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,145,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,16413,value,meanResponseTimeOk,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,146,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,9382,value,meanResponseTimeOk_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,147,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7854,value,meanResponseTimeOk_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,148,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,42422,value,meanResponseTimeOk_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,149,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6166,value,meanResponseTimeOk_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,150,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,34231,value,meanResponseTimeOk_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,151,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,14244,value,meanResponseTimeOk_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,152,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,13130,value,meanResponseTimeOk_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,153,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7410,value,meanResponseTimeOk_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,154,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,11918,value,meanResponseTimeOk_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,155,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,9382,value,meanResponseTime_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,156,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,64825,value,meanResponseTime_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,157,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7854,value,meanResponseTime_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,158,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,91685,value,meanResponseTime_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,159,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,6166,value,meanResponseTime_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,160,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,35014,value,meanResponseTime_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,161,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,14244,value,meanResponseTime_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,162,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,13130,value,meanResponseTime_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,163,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,7410,value,meanResponseTime_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,164,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,11918,value,meanResponseTime_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,165,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,10,value,minResponseTime,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,166,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,30129,value,minResponseTimeKo,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,167,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,30129,value,minResponseTimeKo_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,168,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,67289,value,minResponseTimeKo_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,169,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,60000,value,minResponseTimeKo_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,170,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,10,value,minResponseTimeOk,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,171,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,41,value,minResponseTimeOk_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,172,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,27,value,minResponseTimeOk_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,173,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,237,value,minResponseTimeOk_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,174,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,29,value,minResponseTimeOk_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,175,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,10,value,minResponseTimeOk_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,176,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,41,value,minResponseTimeOk_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,177,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,82,value,minResponseTimeOk_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,178,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,15,value,minResponseTimeOk_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,179,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,24,value,minResponseTimeOk_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,180,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,41,value,minResponseTime_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,181,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,30129,value,minResponseTime_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,182,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,27,value,minResponseTime_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,183,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,237,value,minResponseTime_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,184,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,29,value,minResponseTime_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,185,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,10,value,minResponseTime_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,186,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,41,value,minResponseTime_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,187,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,82,value,minResponseTime_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,188,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,15,value,minResponseTime_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,189,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,24,value,minResponseTime_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,190,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,30132,value,numberOfRequestsKo,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,191,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsKo_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,192,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsKo_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,193,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsKo_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,194,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,27350,value,numberOfRequestsKo_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,195,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsKo_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,196,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,82,value,numberOfRequestsKo_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,197,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsKo_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,198,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsKo_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,199,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsKo_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,200,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsKo_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,201,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,26918,value,numberOfRequestsOk,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,202,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsOk_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,203,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,numberOfRequestsOk_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,204,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsOk_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,205,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsOk_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,206,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsOk_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,207,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2618,value,numberOfRequestsOk_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,208,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsOk_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,209,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsOk_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,210,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsOk_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,211,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsOk_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,212,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,57050,value,numberOfRequestsTotal,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,213,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsTotal_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,214,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsTotal_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,215,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsTotal_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,216,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,30590,value,numberOfRequestsTotal_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,217,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsTotal_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,218,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsTotal_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,219,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsTotal_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,220,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsTotal_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,221,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,2700,value,numberOfRequestsTotal_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,222,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3240,value,numberOfRequestsTotal_users,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,223,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,52.817500193244186,value,percentageMeanNumberOfRequestsPerSecondKo,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,224,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,percentageMeanNumberOfRequestsPerSecondKo_address,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,225,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,100,value,percentageMeanNumberOfRequestsPerSecondKo_createordermuta,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,226,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,percentageMeanNumberOfRequestsPerSecondKo_createshoppingc,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,227,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,89.40464177598385,value,percentageMeanNumberOfRequestsPerSecondKo_get,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,228,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,percentageMeanNumberOfRequestsPerSecondKo_paymentinformat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,229,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,3.104575163398693,value,percentageMeanNumberOfRequestsPerSecondKo_placeordermutat,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,230,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,percentageMeanNumberOfRequestsPerSecondKo_product,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,231,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,percentageMeanNumberOfRequestsPerSecondKo_products,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
,_result,232,2026-06-02T09:02:48.873863712Z,2026-06-09T09:02:48.873863712Z,2026-06-09T09:02:37.304Z,0,value,percentageMeanNumberOfRequestsPerSecondKo_shipmentmethods,e0085c85-6bed-4c48-8d4a-cc10e08697e9,v1
